Azithromycin-API_BR-B,0.805503713,0.81140489,0.811840672,0.809679438,0.809742958,0.808950723,0.808451608,0.81233163,0.813875011,0.81592249,0.817686311,0.819463614,0.820601248,0.822387508,0.82336416,0.825779893,0.827902499,0.830382911,0.831473073,0.836470743,0.838360997,0.841150592,0.841910808,0.842038652,0.841999543,0.842991982,0.842919202,0.843823772,0.843834039,0.844064641,0.84355113,0.843480116,0.84251522,0.841381677,0.840752921,0.840248682,0.840230159,0.840501353,0.83927986,0.838483468,0.838029754,0.83705533,0.836029533,0.834375807,0.833977653,0.833709511,0.83293961,0.832749684,0.832059634,0.833767481,0.833734658,0.83404765,0.835057165,0.835100974,0.836474738,0.838521258,0.840200736,0.843082704,0.846520688,0.853214244,0.858484441,0.865998655,0.871105027,0.874743643,0.879386399,0.886532792,0.894060364,0.902699461,0.910873217,0.917605042,0.924437483,0.928819232,0.930503162,0.929868892,0.92862144,0.924354159,0.919014028,0.915042516,0.91101912,0.907099877,0.904186855,0.903002404,0.900977283,0.899007144,0.898010926,0.896016657,0.893219209,0.891025623,0.889222923,0.88659479,0.88501038,0.883589028,0.882929427,0.882493386,0.88203653,0.881124489,0.880753428,0.880087299,0.8799346,0.879251186,0.878777178,0.877934255,0.876669656,0.876857363,0.876941488,0.87698747,0.877964769,0.878906821,0.879483423,0.880271462,0.881449071,0.884033237,0.887243269,0.890759682,0.894913774,0.900415143,0.907313791,0.914329963,0.92202254,0.928190913,0.934619508,0.941686834,0.94592257,0.949676719,0.953188042,0.95825622,0.961704148,0.965986548,0.96927078,0.973637866,0.982252922,0.988353075,0.993922991,1.002651824,1.010588564,1.021118662,1.032929874,1.046035248,1.060298517,1.070690086,1.081102098,1.090811227,1.101354202,1.110827585,1.119778102,1.127910624,1.133467759,1.133924558,1.13391395,1.133334502,1.135183116,1.136908741,1.137994882,1.139152727,1.139346982,1.140278892,1.139374471,1.142062877,1.142708223,1.141899101,1.142529298,1.143658557,1.142287699,1.139451809,1.137031775,1.13375924,1.130654529,1.126476692,1.12287597,1.121199987,1.11827847,1.115866964,1.109862207,1.108676335,1.105075811,1.10297606,1.100239062,1.096615242,1.095847195,1.094831823,1.096747009,1.095982813,1.094234073,1.093628341,1.090480472,1.08807571,1.083743997,1.08175464,1.078610091,1.078735283,1.075426319,1.073386948,1.07131297,1.069244369,1.067613208,1.06642191,1.062635279,1.060575306,1.060602227,1.057608493,1.057617501,1.055380725,1.053672477,1.051225201,1.052548235,1.047795876,1.046505143,1.044826263,1.044648468,1.041846386,1.041478176,1.042309491,1.041264816,1.044696995,1.045684481,1.054224568,1.060871884,1.070538877,1.082129977,1.091538153,1.096056871,1.101284404,1.113023084,1.104127063,1.109920959,1.10605826,1.094909571,1.09204752
Azithromycin-API_BR-R,0.899144736,0.908238894,0.906787941,0.90379688,0.905476472,0.902737401,0.902819961,0.906902736,0.910187036,0.910502528,0.911572842,0.914095143,0.915635915,0.916882842,0.91713152,0.918990604,0.920760763,0.923588993,0.924771951,0.9289522,0.930838807,0.933961681,0.934488298,0.934241106,0.933950862,0.934384807,0.934277242,0.935147865,0.9344131,0.934027672,0.933749245,0.933602197,0.932232988,0.931376272,0.930500592,0.929675919,0.929694456,0.93068281,0.929199363,0.928810246,0.927677231,0.927180461,0.926501908,0.924104009,0.924160493,0.924019149,0.922742184,0.922706536,0.921959997,0.922557301,0.923529437,0.923014887,0.923981509,0.923581954,0.925527615,0.926498615,0.92829553,0.930383257,0.933042333,0.938467978,0.943377506,0.948841474,0.953007865,0.95553607,0.959306065,0.964377733,0.970747654,0.978406643,0.984734023,0.988754226,0.994673331,0.999224454,0.999836606,1.000131255,0.997837356,0.994045215,0.988651859,0.985101958,0.982052891,0.978259076,0.975878883,0.975256576,0.973943493,0.97169714,0.971134505,0.969679545,0.967076572,0.964709558,0.963568202,0.961146017,0.959683807,0.957912919,0.957167032,0.956170833,0.955538858,0.954179247,0.953767858,0.952687241,0.952686374,0.951520672,0.950575553,0.950155403,0.948773546,0.948672262,0.949247305,0.948718402,0.949570363,0.949744984,0.950357344,0.950462602,0.951219129,0.953229758,0.955664174,0.958234758,0.961667711,0.96655036,0.972455977,0.978454047,0.985237602,0.990212729,0.995595073,1.001361319,1.004335608,1.007455136,1.009573709,1.014446303,1.016902092,1.020093289,1.021880816,1.024145523,1.028789996,1.031915331,1.034695779,1.040046005,1.045154591,1.051619885,1.060712236,1.070809959,1.081312419,1.089521598,1.098169339,1.106745659,1.11672958,1.127042116,1.136771958,1.144905765,1.1503486,1.14928744,1.145457993,1.142423578,1.143441384,1.144492061,1.145242807,1.145922124,1.145141342,1.144891865,1.142868896,1.143977113,1.14199864,1.139819378,1.13852298,1.138057601,1.135656959,1.132013288,1.128805553,1.124979334,1.123189011,1.119696838,1.116612295,1.11504438,1.112629047,1.111715988,1.108149656,1.108045634,1.10619376,1.10609141,1.105213906,1.101979572,1.102903283,1.102295666,1.104191182,1.104344313,1.102557086,1.102596701,1.100506604,1.098714721,1.095488208,1.093873464,1.091574905,1.091905112,1.090798615,1.090702923,1.088787388,1.088157035,1.086720942,1.088248218,1.085304102,1.084097448,1.085435513,1.083882532,1.084350182,1.083629022,1.081949046,1.080984382,1.0816645,1.0781874,1.077254517,1.075313921,1.076243578,1.074828125,1.073723691,1.074423464,1.071902906,1.075400458,1.077784823,1.083742062,1.090371727,1.102049743,1.111883583,1.117398697,1.124708849,1.132050726,1.13362441,1.133180583,1.136305946,1.131627224,1.115199554,1.122058883
Azithromycin-API_ER_Average,0.93232028,0.937099158,0.936336148,0.934760222,0.933982266,0.932493882,0.932666441,0.935171582,0.937566442,0.938552163,0.939960103,0.94144279,0.942243069,0.943493155,0.943285702,0.944822325,0.947191119,0.949588376,0.950933175,0.956140568,0.957846756,0.961307326,0.961145895,0.961289424,0.961001901,0.960859333,0.96033216,0.960359389,0.959670691,0.958643431,0.957533925,0.957697918,0.955859908,0.954855027,0.953671276,0.952548198,0.952675871,0.953588435,0.951913633,0.951247967,0.950861241,0.950193697,0.948311943,0.946811113,0.946587797,0.945722363,0.945026117,0.944698786,0.943400603,0.944487938,0.944173615,0.94512553,0.945621247,0.945410165,0.947121836,0.948913904,0.950801858,0.953083227,0.956037699,0.962768817,0.968110108,0.975563084,0.980314159,0.983190189,0.987255175,0.992992884,1.000828284,1.008074449,1.014971374,1.019921081,1.027920815,1.032705563,1.035139365,1.034973958,1.033376786,1.029549585,1.023934117,1.020637321,1.018826701,1.015630025,1.013230381,1.013122498,1.011148889,1.008285235,1.006785236,1.003852278,0.999608913,0.996002857,0.993431631,0.989936117,0.986917095,0.984658115,0.982679177,0.980480286,0.978371653,0.975316933,0.974180058,0.972225135,0.971152288,0.969244524,0.968112797,0.967541948,0.966011286,0.965837082,0.965420519,0.964925734,0.965164045,0.965255095,0.965329821,0.965594619,0.966323944,0.968112518,0.970957084,0.974043105,0.978064071,0.984160315,0.991367054,0.999798125,1.0080604,1.015930523,1.023297268,1.030532188,1.035228563,1.039013445,1.043136016,1.048435798,1.051794381,1.054203767,1.054441442,1.055422377,1.057745605,1.060053339,1.061602677,1.066336978,1.071293188,1.079048086,1.088009036,1.099554422,1.112473488,1.122596632,1.132931228,1.143839427,1.155938934,1.167871227,1.178154722,1.188131141,1.192744064,1.187981635,1.181815215,1.175766357,1.175640363,1.175122606,1.174816386,1.173785662,1.171489215,1.167828604,1.162888981,1.158990807,1.153193792,1.145236723,1.139659648,1.133297465,1.126577454,1.119331016,1.111181268,1.105107861,1.100759154,1.09596363,1.091533439,1.089465063,1.08748672,1.086126487,1.084878934,1.086761826,1.086231717,1.088283115,1.089008874,1.08879256,1.091176244,1.092082015,1.094640345,1.095838416,1.095001136,1.09504944,1.093486243,1.093676813,1.090337419,1.089209854,1.08664515,1.087983733,1.086379833,1.086361651,1.086513895,1.085990361,1.086716279,1.087763542,1.086791875,1.086901297,1.08855853,1.089170029,1.090141215,1.090188118,1.091076009,1.092649986,1.09327904,1.088656212,1.091107474,1.089201404,1.090317438,1.089017285,1.08918635,1.089048987,1.090284783,1.092488936,1.093649214,1.101125704,1.111691923,1.126042782,1.14194123,1.154652077,1.166760984,1.177998905,1.185763874,1.190376174,1.193945649,1.191116023,1.179122682,1.178089324
Azithromycin-API_Go_Average,1.003730904,1.010607852,1.010920486,1.006844057,1.004614623,1.003823857,1.001138634,1.003409439,1.006148004,1.007380012,1.007908369,1.010525265,1.010961459,1.011060403,1.010438664,1.012806268,1.013807193,1.016301685,1.016970652,1.021861611,1.02343747,1.026250342,1.026252997,1.025907031,1.025030879,1.025148598,1.024712856,1.02411089,1.02299978,1.021752491,1.020469487,1.019379366,1.017933948,1.016400094,1.015433507,1.01398188,1.01342521,1.014289747,1.012073771,1.0113127,1.010235914,1.009752505,1.008160435,1.005649504,1.00462299,1.004562888,1.003359071,1.003242064,1.001951219,1.002409119,1.002291381,1.002383553,1.002654977,1.002298714,1.003681473,1.005321343,1.007215439,1.008554056,1.011803431,1.016833146,1.022120379,1.028158774,1.032010405,1.034734843,1.037242505,1.042658118,1.049880365,1.05727775,1.063716391,1.068013889,1.075807997,1.079205082,1.081147807,1.080078125,1.077552778,1.072024845,1.064935852,1.06084871,1.057383252,1.053523532,1.050866128,1.050509617,1.048436652,1.046190078,1.045330018,1.042741232,1.039928768,1.03729322,1.035613143,1.032523455,1.030190252,1.028815232,1.027039313,1.025066303,1.024162241,1.021894539,1.020551731,1.019385437,1.018030261,1.016926637,1.01570329,1.015075864,1.013922213,1.013603414,1.013811078,1.012886894,1.013163623,1.013342372,1.013211696,1.013375561,1.013737758,1.015553252,1.017950019,1.020821075,1.024346631,1.029569517,1.035992786,1.04281451,1.049849754,1.055474722,1.060570139,1.065641485,1.068567858,1.071529472,1.074491291,1.079044275,1.081811984,1.084555951,1.085573581,1.086330219,1.088349839,1.089869708,1.09024699,1.093422322,1.096541677,1.102415861,1.109845471,1.118506483,1.128904675,1.136679773,1.144976131,1.154614776,1.16632653,1.178698086,1.191062854,1.202674553,1.208041515,1.202732154,1.195588122,1.189109998,1.189285554,1.189746475,1.188670195,1.188957379,1.18717887,1.18526212,1.182150358,1.180527466,1.17758355,1.173430081,1.170325652,1.167318776,1.163603647,1.15881796,1.153203957,1.149650438,1.146689018,1.142536628,1.139122452,1.138177515,1.137520866,1.135951892,1.133223367,1.134794739,1.134595732,1.134944489,1.134415827,1.13357194,1.134757883,1.136114055,1.13680885,1.137834865,1.136427924,1.135670445,1.134394752,1.132992764,1.130014217,1.128424358,1.126909381,1.129091588,1.127608201,1.128432202,1.128254101,1.127597662,1.127741209,1.128598763,1.128070224,1.128018525,1.129391083,1.127222929,1.129595235,1.129820756,1.129542471,1.128445436,1.129727853,1.126197449,1.126646214,1.12355536,1.125588858,1.123721714,1.12291018,1.124075864,1.121018701,1.124602494,1.124101176,1.13409485,1.141144155,1.153508113,1.164076775,1.174844011,1.183159815,1.186177324,1.195613637,1.200873642,1.202262126,1.192688807,1.184856223,1.183566838
Azithromycin-API_O,0.909762437,0.919669229,0.917526059,0.915146189,0.915306951,0.913525801,0.91229844,0.916512704,0.919921389,0.921089646,0.922070314,0.924685068,0.92596665,0.927389252,0.927483733,0.929962972,0.931485384,0.933727861,0.934833598,0.939752917,0.941471808,0.944336937,0.944518499,0.944412206,0.944103108,0.944855626,0.944394797,0.944732923,0.944432696,0.944215452,0.943627775,0.943503646,0.942763806,0.941777458,0.940844565,0.94009986,0.940378352,0.940558049,0.939448613,0.938441133,0.938585273,0.93705429,0.936246482,0.934235751,0.934018948,0.933921306,0.933243217,0.93311371,0.932332841,0.933366228,0.93356739,0.93341905,0.934237773,0.934551699,0.935108131,0.936893555,0.938220845,0.940512549,0.943553624,0.948402489,0.952773745,0.958383114,0.962308774,0.9645606,0.967661292,0.972893244,0.978271745,0.985344654,0.991851631,0.995761145,1.001099674,1.005207003,1.006165821,1.005903752,1.004385237,1.000359162,0.995373496,0.991949397,0.989021527,0.985584087,0.983398597,0.983164893,0.981462071,0.979977797,0.978704205,0.977671199,0.97510374,0.972622537,0.971783715,0.969242623,0.967780633,0.966379217,0.965256761,0.964456396,0.963924481,0.962397828,0.961956883,0.96095205,0.960778112,0.959826469,0.958831863,0.958498597,0.957220398,0.957597626,0.957310026,0.957342254,0.957979731,0.958341729,0.958645477,0.958520584,0.959472598,0.961108944,0.963951945,0.966167055,0.9695482,0.973927617,0.979363978,0.985505201,0.991818072,0.99677025,1.001828997,1.006941739,1.009679076,1.012680538,1.014891397,1.019006348,1.021755309,1.02468181,1.026263237,1.028231347,1.032365463,1.03527602,1.038055144,1.042469672,1.047309001,1.053574159,1.061641412,1.071442687,1.081709045,1.088948497,1.09760675,1.105283945,1.11484766,1.124664525,1.133371641,1.141574486,1.14667462,1.14534895,1.143118083,1.140098383,1.141123772,1.141924356,1.143130737,1.143556731,1.143215414,1.142778034,1.141312051,1.141663724,1.140850018,1.139278893,1.138871355,1.138341316,1.136521973,1.133021441,1.129486297,1.126690469,1.124023714,1.12085218,1.118219039,1.11717215,1.114850576,1.113578064,1.110782691,1.110014841,1.108380259,1.10815143,1.107143822,1.104552421,1.105208746,1.10517523,1.107241396,1.106867966,1.105300697,1.105567184,1.103194138,1.101962829,1.098737932,1.098125642,1.094807067,1.096721071,1.094722978,1.094638586,1.092372229,1.092835761,1.091248791,1.092084944,1.089626604,1.08801478,1.089107327,1.087692083,1.088776595,1.08751701,1.086704845,1.085671982,1.086908236,1.082413716,1.082501761,1.080681136,1.081276433,1.080199729,1.078416913,1.079536625,1.07913695,1.082474985,1.081453383,1.090332069,1.096499975,1.104803004,1.115567501,1.124340309,1.129821485,1.134700008,1.141211926,1.137513378,1.144856897,1.143122571,1.123566763,1.130985757
Azithromycin-API_P_Average,0.946385423,0.953814876,0.953095866,0.951421841,0.951104523,0.949308196,0.94926565,0.952807177,0.955516,0.956053221,0.95754864,0.96049785,0.96113614,0.962625403,0.96278235,0.964924329,0.967710812,0.970555434,0.972098234,0.976753442,0.979126562,0.982280119,0.983191611,0.982508153,0.982290465,0.982869254,0.982705023,0.982911462,0.982062532,0.981959771,0.981946835,0.981181184,0.979509775,0.978378011,0.977429964,0.976756647,0.976659311,0.97696749,0.975363814,0.974682651,0.974547398,0.97398015,0.972114961,0.970502584,0.969205415,0.969521225,0.968315369,0.968544881,0.967397544,0.969075645,0.96851756,0.968985632,0.969209214,0.970210305,0.971615974,0.973335368,0.975230657,0.97724215,0.981220031,0.987418353,0.99292135,1.000204244,1.004158624,1.007634472,1.010795885,1.017210355,1.024568121,1.032596052,1.040126034,1.045987798,1.053660522,1.057638597,1.059146104,1.059116876,1.056028641,1.050686202,1.044158082,1.040432525,1.036847798,1.031877907,1.029870856,1.029052668,1.026769409,1.024768117,1.023637417,1.021545211,1.01845098,1.015839404,1.014451366,1.011480602,1.009450201,1.007707604,1.006504334,1.004669124,1.004322102,1.002202184,1.001645956,1.000486898,0.999776832,0.998916077,0.997775395,0.996769042,0.995346299,0.995607051,0.995567311,0.995221094,0.996213724,0.996038519,0.996350274,0.996587221,0.997528722,0.999559375,1.002601674,1.00555775,1.009851354,1.015063304,1.022215901,1.029672077,1.037180451,1.043360328,1.049493583,1.054987839,1.059080933,1.062367348,1.06574994,1.070397243,1.073435399,1.077244384,1.079050993,1.081698985,1.085446356,1.089146914,1.091427659,1.096362699,1.101249533,1.109561743,1.118359119,1.129532839,1.140554404,1.149926208,1.159762407,1.168764571,1.180000307,1.192434234,1.203468401,1.213429326,1.219154553,1.216035671,1.211218462,1.206733032,1.207568693,1.208556541,1.208482384,1.20871962,1.208044056,1.206534354,1.204337739,1.204242642,1.202491804,1.20006345,1.197904508,1.196434518,1.19325104,1.188965741,1.184385734,1.181275022,1.177903121,1.17321295,1.169955686,1.168931264,1.166367803,1.165145725,1.16249408,1.162716221,1.161094381,1.159503087,1.15953479,1.157387467,1.15873584,1.15858506,1.159710184,1.160831119,1.159260776,1.158730013,1.155812063,1.155413989,1.151789652,1.149806861,1.14849734,1.14825233,1.147069826,1.146693643,1.145324944,1.145076124,1.144275679,1.145590896,1.143777887,1.141707685,1.14380078,1.142806126,1.142570225,1.142363878,1.141130038,1.140836842,1.141756982,1.136774823,1.136543335,1.134238018,1.134372436,1.134371808,1.132425362,1.131478509,1.131660969,1.13433294,1.135024972,1.144165525,1.151703907,1.162720889,1.171657059,1.18464301,1.191504073,1.195503799,1.20084879,1.200766936,1.198295298,1.189022393,1.180267897,1.174814545
Azithromycin-API_PP_Average,1.009127627,1.016136082,1.016155987,1.013772113,1.011839341,1.007817335,1.006122959,1.008916166,1.011454772,1.011948236,1.012627425,1.01391143,1.014417901,1.015442758,1.014540414,1.016017681,1.017239779,1.019417883,1.019809053,1.025277686,1.026958883,1.029717813,1.029374467,1.028736298,1.028291787,1.027740474,1.026860968,1.026363073,1.025225847,1.024284568,1.022695355,1.022161857,1.019656425,1.019018804,1.016878554,1.015994543,1.015009363,1.015399155,1.013851115,1.012997558,1.011994898,1.011249432,1.009463369,1.006446578,1.005878749,1.005536743,1.004643957,1.004180286,1.002842497,1.003855531,1.003179513,1.00398001,1.003811816,1.003626526,1.004856181,1.006562135,1.008034528,1.009549662,1.013201878,1.018825974,1.02310054,1.029639679,1.033746248,1.035913407,1.039062243,1.043971672,1.051118154,1.058571623,1.065263948,1.070178141,1.077192662,1.081421898,1.082312741,1.081954792,1.079490139,1.073553352,1.066713138,1.062625017,1.058449665,1.054374036,1.052077819,1.051382519,1.049491569,1.046956019,1.045913498,1.044301255,1.040295977,1.038063461,1.035842031,1.033095841,1.030713271,1.02919871,1.027756372,1.026034734,1.024346935,1.022004292,1.020831509,1.019059387,1.018417641,1.017037806,1.01568156,1.0151348,1.013494627,1.013611516,1.013497651,1.012698808,1.013246194,1.013020563,1.0131266,1.013135847,1.013477701,1.015329,1.017503316,1.020167335,1.024148807,1.029147804,1.036104282,1.042920122,1.049914245,1.054894852,1.060480259,1.065997683,1.069263962,1.072376745,1.074522593,1.079425261,1.082391138,1.084733575,1.085535876,1.086581125,1.08878962,1.089880145,1.090330414,1.093376575,1.096256899,1.10237158,1.109181502,1.117988272,1.128580918,1.136353092,1.145090868,1.154045666,1.165469514,1.179100899,1.191237623,1.202714458,1.207046879,1.202352523,1.195742834,1.189116252,1.188113622,1.188698716,1.187448945,1.187640102,1.185239591,1.184112584,1.180264409,1.178825601,1.176277261,1.170580348,1.168281626,1.165269724,1.161439405,1.156092887,1.151054415,1.147019317,1.144002955,1.14105919,1.136890971,1.136788917,1.134386208,1.134181223,1.133065616,1.133078639,1.132809342,1.132320414,1.133340553,1.131964059,1.133413746,1.133779542,1.135569425,1.135731463,1.134744281,1.134599556,1.132881006,1.131527111,1.128610131,1.127887799,1.126625402,1.127820658,1.127038037,1.126490299,1.12691994,1.126343491,1.125644046,1.12837666,1.126033835,1.126659197,1.128396224,1.127742012,1.129576871,1.12871996,1.126874283,1.127116536,1.128989914,1.123853741,1.125376347,1.123238563,1.12519076,1.123286293,1.121004565,1.123612883,1.121613546,1.122812471,1.124083157,1.132548379,1.142210931,1.155276091,1.167433925,1.176803257,1.188354902,1.193452942,1.199132516,1.204380743,1.20442197,1.200594192,1.195801774,1.18923008
Azithromycin-API_RY-R,0.791132963,0.798563211,0.79945125,0.797721182,0.799016383,0.796373641,0.797072121,0.800689871,0.802954638,0.804241466,0.805737,0.808124359,0.809614661,0.811236067,0.811806157,0.814299435,0.816096705,0.818963676,0.820454638,0.825163942,0.826842931,0.829751459,0.830233945,0.830915556,0.830570403,0.831390143,0.831532,0.832920275,0.832674336,0.832862541,0.832304982,0.832661355,0.831488001,0.830222794,0.829910442,0.828880141,0.828805933,0.829140106,0.828117298,0.827332278,0.82700902,0.826352767,0.825203714,0.823183579,0.822523458,0.822558292,0.821666919,0.821605161,0.820835615,0.82162218,0.821829483,0.822041012,0.822828586,0.823616747,0.824174397,0.826008594,0.827229436,0.830061725,0.833267572,0.839243329,0.844235094,0.851408274,0.855534133,0.859754024,0.863769651,0.870960519,0.878036051,0.886208738,0.893288648,0.89889593,0.905224415,0.909362632,0.910863461,0.910491251,0.909195835,0.905515065,0.901397414,0.897532411,0.89446602,0.890419434,0.887559709,0.886768502,0.884971285,0.882797207,0.88229918,0.880640627,0.878217649,0.875843818,0.874813558,0.872449968,0.871034744,0.869343931,0.86926982,0.86852532,0.868540932,0.867821465,0.867812525,0.867140357,0.867390143,0.866418932,0.866037276,0.865257868,0.864522224,0.864375857,0.864625006,0.864744253,0.865856901,0.866474361,0.867661682,0.867905484,0.86920507,0.87197982,0.874698119,0.878211364,0.881882921,0.887431646,0.893854221,0.900349591,0.907720717,0.913652658,0.919476687,0.92598959,0.930303574,0.933677682,0.936930423,0.942043205,0.945441603,0.94932766,0.952855024,0.958173659,0.966166122,0.97325282,0.979549374,0.9887614,0.99714854,1.008044261,1.019944882,1.033027394,1.047344661,1.05781644,1.068084415,1.077016994,1.085827332,1.095605636,1.102431947,1.109989607,1.114521103,1.116781616,1.118630352,1.118329118,1.122023683,1.123550798,1.125784083,1.126688389,1.127338442,1.12868525,1.129791881,1.133052078,1.134796888,1.135277705,1.137702807,1.139371099,1.138678897,1.137525985,1.134466018,1.131689083,1.130036332,1.126268467,1.123136585,1.121138409,1.11826322,1.115959175,1.110603999,1.108345176,1.10541215,1.103320506,1.099778714,1.095171362,1.095395588,1.095132571,1.096615125,1.096112371,1.095551499,1.094514692,1.091570702,1.089857123,1.08567118,1.083949877,1.080232568,1.079622456,1.077482936,1.07534435,1.072534693,1.071179808,1.068406664,1.068547559,1.064623829,1.062362165,1.061719232,1.058951343,1.058341422,1.057120699,1.053999041,1.053084791,1.054887966,1.048971002,1.048591359,1.044009437,1.046131167,1.043955722,1.042632121,1.043726653,1.04248422,1.046114533,1.047353062,1.052980357,1.060224112,1.069586291,1.080550703,1.085976235,1.092372648,1.093107824,1.098297721,1.097553174,1.093586255,1.101395339,1.085467109,1.097960484
Azithromycin-API_RY-Y,0.892339165,0.900646185,0.900800537,0.898552302,0.899450102,0.896943265,0.897509166,0.900811712,0.904953056,0.906517249,0.906937392,0.908883897,0.910400988,0.911517609,0.91228185,0.914328227,0.916102098,0.918305451,0.919086266,0.923470615,0.925745151,0.928189193,0.928061811,0.928725355,0.928193758,0.928726869,0.928529485,0.928513202,0.928930184,0.928934685,0.928357197,0.927607177,0.926741494,0.925308335,0.925336575,0.924155108,0.924067736,0.924613528,0.923787403,0.922802336,0.922327428,0.921527683,0.920540633,0.918353803,0.917565457,0.917357193,0.916936994,0.916656284,0.915669872,0.916658883,0.916633274,0.916649806,0.917844146,0.917690197,0.918712182,0.920079769,0.921234079,0.923149375,0.926040757,0.930831919,0.935578284,0.941164674,0.944817947,0.947452621,0.950761272,0.956134684,0.961538547,0.968543103,0.975452734,0.979379356,0.984190717,0.988409336,0.989492707,0.989612507,0.988595795,0.984663524,0.979952274,0.976948257,0.974091789,0.970542456,0.968335872,0.968067322,0.965729315,0.964654073,0.963789871,0.962602758,0.959978487,0.957832882,0.956853785,0.954885946,0.952888666,0.951150461,0.950457885,0.949246849,0.949214283,0.947335889,0.946987974,0.946621832,0.946282921,0.945299683,0.944633343,0.9438505,0.942789863,0.943183629,0.942788669,0.94265438,0.943715509,0.94365194,0.944153409,0.944193725,0.945218206,0.947343431,0.949529116,0.952011037,0.955407842,0.960360703,0.965897851,0.971898249,0.978510349,0.982969688,0.988397519,0.993698031,0.996962039,1.000026793,1.002504192,1.00603929,1.009418203,1.012407318,1.014201059,1.017469077,1.0219232,1.025552878,1.028568774,1.034042012,1.040071326,1.046907534,1.056012564,1.066564334,1.077242478,1.085603319,1.094012251,1.102711419,1.11143128,1.121950725,1.13000205,1.139500635,1.143157956,1.142881682,1.141101095,1.138665954,1.140417946,1.143083047,1.142896214,1.143595427,1.143298335,1.144015864,1.142360903,1.143909598,1.143465698,1.142059166,1.142143019,1.142953977,1.14075953,1.137839952,1.135014559,1.131844362,1.129068396,1.125777108,1.123003395,1.121392906,1.119334067,1.118251289,1.114637393,1.114175824,1.112455702,1.110638837,1.110182714,1.106604993,1.107507274,1.108273973,1.109616807,1.109804469,1.108446767,1.108636461,1.105534769,1.104719632,1.10206336,1.100965958,1.097329789,1.099331151,1.096513673,1.096034911,1.093935791,1.094165157,1.093742261,1.093534786,1.090664958,1.089806503,1.090833885,1.089925109,1.089694174,1.088297877,1.087799523,1.085310035,1.088927963,1.084239866,1.083348074,1.080373697,1.080864961,1.082342192,1.079015675,1.080517073,1.079716651,1.082347088,1.083561072,1.090360745,1.09630723,1.106989293,1.117112815,1.12487308,1.127134126,1.126717199,1.132047373,1.13163376,1.135062379,1.129126802,1.115791703,1.131824467
Azithromycin-API_S_Average,0.973593894,0.981221706,0.978453052,0.976506612,0.974990562,0.973238341,0.971411862,0.975332841,0.977103335,0.978146163,0.979186076,0.979718894,0.980966978,0.982009543,0.981543204,0.982875721,0.984155252,0.986272125,0.987481051,0.992378879,0.99378297,0.99671318,0.996354028,0.995653139,0.995335742,0.995580452,0.994348705,0.994632993,0.9933302,0.992452585,0.99092289,0.989997162,0.988416641,0.987047172,0.985735192,0.984212773,0.984552292,0.984565558,0.983324208,0.982453108,0.98152214,0.980503331,0.979145649,0.976648821,0.976274555,0.97549957,0.974211284,0.974347696,0.973087143,0.973480243,0.973621493,0.9733968,0.974018719,0.974236436,0.974195767,0.97676307,0.977853479,0.97953455,0.98244652,0.988093198,0.992856555,0.999704341,1.003479653,1.005155835,1.008209145,1.013442883,1.020678356,1.028108229,1.033960799,1.039458571,1.045915826,1.050182749,1.051669765,1.050651568,1.048101178,1.042695048,1.036143462,1.031595361,1.028403818,1.024468724,1.021830032,1.021301465,1.019648628,1.01778179,1.016410753,1.014022779,1.010875316,1.008411161,1.006764295,1.004111952,1.001898946,0.999575071,0.998248672,0.996327368,0.995647036,0.993179891,0.99238025,0.990360239,0.989758266,0.988017778,0.987612317,0.98643298,0.985123922,0.985186101,0.984895928,0.984518561,0.984425521,0.984772237,0.984663537,0.984446153,0.985252668,0.986809278,0.989226566,0.991717408,0.995466141,1.00064997,1.007309865,1.013644009,1.020805962,1.0260926,1.031273406,1.036572725,1.039608677,1.042466233,1.045234232,1.049593607,1.052556072,1.055080201,1.055665025,1.056791533,1.058437832,1.059642141,1.06045789,1.063215733,1.066390149,1.071551343,1.078799099,1.087009833,1.097352202,1.104682908,1.113529801,1.122055573,1.134422994,1.146970688,1.158836385,1.170617396,1.175938763,1.170498505,1.162758297,1.15756643,1.156765736,1.157385542,1.156440606,1.156124527,1.154631,1.152683136,1.149505438,1.148405701,1.144924475,1.140576502,1.137697009,1.135033334,1.13137236,1.126352612,1.121001792,1.117340402,1.114193201,1.110320525,1.10671987,1.107123041,1.105015886,1.104080202,1.102597906,1.103664054,1.10252158,1.102764262,1.102758823,1.101516058,1.103062942,1.103868846,1.105191332,1.106383396,1.104801339,1.104786578,1.102513362,1.102043515,1.099258767,1.097940784,1.096500186,1.097188706,1.09703905,1.097020009,1.096757282,1.096371093,1.096262914,1.098306906,1.0973053,1.09635203,1.099078843,1.097093173,1.098198233,1.097805009,1.098197217,1.098637774,1.099979352,1.094902595,1.096582866,1.094108151,1.094756457,1.093945127,1.091394432,1.09311721,1.092308442,1.094613288,1.09381537,1.103308398,1.111813771,1.124114917,1.136918509,1.144721991,1.150791155,1.156249187,1.162260171,1.164433612,1.16315417,1.167703562,1.145084801,1.134281908
